player_id,player_name,season,game_id,game_date,team,opponent,home,started,minutes,points,rebounds,assists,steals,blocks,turnovers,personal_fouls,free_throws_made,three_pointers_made,is_synthetic
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_075,2024-03-12,ATL,MIL,True,True,31.0,15,4,5,2,0,3,2,3,2,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_076,2024-03-14,ATL,MIN,False,False,22.5,12,3,3,1,0,2,1,2,2,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_077,2024-03-17,ATL,NOP,True,False,15.9,7,2,3,1,0,1,1,1,1,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_078,2024-03-19,ATL,NYK,False,False,19.3,11,3,3,1,0,1,1,2,1,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_079,2024-03-21,ATL,OKC,True,True,25.1,9,3,6,1,0,2,1,2,1,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_080,2024-03-22,ATL,ORL,False,False,23.3,12,3,4,1,0,2,1,2,1,True
SYN0000,Synthetic Player 000,2023-24,2023-24_ATL_081,2024-03-24,ATL,PHI,True,False,22.4,11,2,5,0,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_000,2023-10-22,BOS,BKN,False,False,19.4,15,4,3,0,0,1,1,3,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_001,2023-10-24,BOS,CHA,True,False,19.4,24,2,3,1,0,2,1,4,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_002,2023-10-26,BOS,CHI,False,False,21.8,11,3,5,1,0,2,1,1,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_003,2023-10-27,BOS,CLE,True,True,28.8,20,4,3,1,0,2,2,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_004,2023-10-28,BOS,DAL,False,False,18.3,25,3,2,1,0,1,1,4,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_005,2023-10-30,BOS,DEN,True,False,22.3,16,4,2,1,0,2,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_007,2023-11-02,BOS,GSW,True,True,25.1,22,3,5,0,0,2,2,4,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_008,2023-11-03,BOS,HOU,False,False,19.4,14,3,3,1,0,1,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_009,2023-11-05,BOS,IND,True,True,27.3,17,4,2,1,0,2,2,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_010,2023-11-07,BOS,LAC,False,True,27.3,30,3,7,1,0,2,2,4,5,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_011,2023-11-08,BOS,LAL,True,False,18.0,13,2,3,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_012,2023-11-10,BOS,MEM,False,False,11.5,9,2,2,0,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_014,2023-11-14,BOS,MIL,False,False,20.9,17,3,3,1,0,1,1,4,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_015,2023-11-15,BOS,MIN,True,True,28.4,21,4,5,1,0,2,2,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_016,2023-11-17,BOS,NOP,False,False,23.6,18,4,3,1,0,1,2,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_017,2023-11-18,BOS,NYK,True,False,10.2,9,1,2,0,0,1,0,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_018,2023-11-20,BOS,OKC,False,False,19.0,10,2,3,1,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_019,2023-11-21,BOS,ORL,True,False,16.3,7,2,2,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_020,2023-11-23,BOS,PHI,False,False,16.9,15,4,2,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_021,2023-11-25,BOS,PHX,True,False,16.9,18,2,2,1,0,1,1,2,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_022,2023-11-26,BOS,POR,False,False,21.1,19,3,4,1,0,1,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_023,2023-11-29,BOS,SAC,True,True,27.0,36,4,3,1,0,2,2,5,8,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_024,2023-11-30,BOS,SAS,False,False,21.8,19,3,4,1,0,2,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_025,2023-12-02,BOS,TOR,True,False,23.8,21,3,4,1,0,1,2,4,4,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_026,2023-12-04,BOS,UTA,False,True,30.3,23,4,5,1,0,3,2,5,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_027,2023-12-06,BOS,WAS,True,False,12.6,14,2,3,1,0,1,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_028,2023-12-08,BOS,ATL,False,False,19.6,10,3,3,1,0,1,1,1,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_029,2023-12-10,BOS,BOS,True,False,16.5,15,3,2,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_030,2023-12-12,BOS,BKN,False,False,18.0,6,3,4,1,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_031,2023-12-15,BOS,CHA,True,False,16.3,11,2,3,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_032,2023-12-17,BOS,CHI,False,False,22.5,17,4,3,1,0,2,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_033,2023-12-20,BOS,CLE,True,False,22.2,22,5,3,1,0,1,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_037,2023-12-30,BOS,GSW,True,False,16.7,15,3,2,1,0,1,1,2,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_038,2024-01-02,BOS,HOU,False,True,24.5,20,3,4,1,0,2,2,5,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_040,2024-01-08,BOS,LAC,False,True,26.3,21,6,3,1,0,2,2,3,4,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_041,2024-01-11,BOS,LAL,True,False,21.4,18,2,2,1,0,2,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_042,2024-01-14,BOS,MEM,False,False,21.8,7,3,2,1,0,2,1,1,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_043,2024-01-16,BOS,MIA,True,False,15.6,11,2,3,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_044,2024-01-17,BOS,MIL,False,False,20.8,23,4,3,1,0,1,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_045,2024-01-18,BOS,MIN,True,True,25.0,26,3,4,1,0,2,1,6,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_046,2024-01-21,BOS,NOP,False,False,14.9,12,2,2,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_047,2024-01-23,BOS,NYK,True,False,16.1,11,3,2,1,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_048,2024-01-24,BOS,OKC,False,False,20.9,14,3,3,1,0,2,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_049,2024-01-26,BOS,ORL,True,False,16.5,13,4,3,0,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_050,2024-01-28,BOS,PHI,False,False,16.2,13,2,3,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_051,2024-01-30,BOS,PHX,True,True,26.5,22,3,4,1,0,1,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_052,2024-02-01,BOS,POR,False,False,20.2,15,3,5,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_053,2024-02-04,BOS,SAC,True,False,22.7,26,5,4,1,0,1,1,6,5,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_054,2024-02-05,BOS,SAS,False,False,20.1,22,3,3,1,0,1,1,3,4,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_055,2024-02-07,BOS,TOR,True,True,26.6,19,5,5,1,0,2,1,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_056,2024-02-09,BOS,UTA,False,False,19.6,16,5,4,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_057,2024-02-11,BOS,WAS,True,False,19.1,13,3,4,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_058,2024-02-12,BOS,ATL,False,False,11.7,12,2,2,0,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_059,2024-02-14,BOS,BOS,True,False,19.0,15,2,4,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_060,2024-02-15,BOS,BKN,False,True,28.3,12,5,4,1,0,2,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_061,2024-02-17,BOS,CHA,True,False,23.5,11,4,4,1,0,2,1,2,1,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_062,2024-02-19,BOS,CHI,False,False,12.6,13,2,2,0,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_063,2024-02-21,BOS,CLE,True,False,21.3,16,3,3,0,0,1,2,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_064,2024-02-23,BOS,DAL,False,True,24.7,20,3,4,1,0,1,2,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_065,2024-02-25,BOS,DEN,True,False,20.8,19,2,2,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_067,2024-02-29,BOS,GSW,True,False,20.5,21,3,4,1,0,1,1,3,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_068,2024-03-02,BOS,HOU,False,False,16.1,14,2,2,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_075,2024-03-13,BOS,MIN,True,False,17.4,16,2,4,0,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_076,2024-03-15,BOS,NOP,False,False,20.7,15,4,3,0,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_077,2024-03-17,BOS,NYK,True,True,24.8,22,3,5,1,0,1,2,3,3,True
SYN0001,Synthetic Player 001,2023-24,2023-24_BOS_078,2024-03-19,BOS,OKC,False,True,30.4,24,3,4,1,1,2,2,5,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_000,2023-10-23,BKN,CHA,False,True,26.3,15,4,2,1,0,1,2,3,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_003,2023-10-29,BKN,DAL,True,True,27.7,17,3,2,1,0,2,2,3,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_004,2023-10-30,BKN,DEN,False,True,31.3,27,3,4,1,1,2,2,5,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_005,2023-11-01,BKN,DET,True,True,28.9,10,4,3,0,0,2,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_009,2023-11-09,BKN,LAC,True,True,29.5,4,4,4,1,1,2,2,0,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_014,2023-11-17,BKN,MIN,False,True,34.9,15,6,3,0,0,2,3,2,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_015,2023-11-18,BKN,NOP,True,True,25.6,7,3,2,1,1,1,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_016,2023-11-19,BKN,NYK,False,True,29.0,18,8,4,1,0,1,2,3,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_022,2023-12-03,BKN,SAC,False,True,33.8,11,4,3,1,1,2,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_023,2023-12-05,BKN,SAS,True,True,30.3,13,5,3,1,0,2,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_024,2023-12-07,BKN,TOR,False,True,28.5,13,6,4,1,1,2,1,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_025,2023-12-09,BKN,UTA,True,True,32.6,17,5,3,1,0,2,2,3,3,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_026,2023-12-11,BKN,WAS,False,False,22.3,8,3,3,1,0,2,1,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_033,2023-12-23,BKN,DAL,True,True,30.0,13,4,2,1,1,2,2,3,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_034,2023-12-25,BKN,DEN,False,True,27.3,8,3,4,0,0,3,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_035,2023-12-26,BKN,DET,True,True,28.8,14,3,2,1,1,2,2,1,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_036,2023-12-28,BKN,GSW,False,True,29.9,16,5,4,0,1,1,3,3,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_038,2024-01-01,BKN,IND,False,True,29.0,11,4,2,1,0,2,2,2,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_042,2024-01-09,BKN,MIA,False,True,36.9,14,7,3,2,1,3,2,1,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_043,2024-01-12,BKN,MIL,True,False,23.8,6,2,3,0,0,1,1,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_044,2024-01-14,BKN,MIN,False,True,27.6,12,6,1,1,0,2,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_045,2024-01-15,BKN,NOP,True,True,36.0,26,3,7,0,1,3,2,3,4,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_054,2024-02-01,BKN,TOR,False,True,28.4,14,3,4,1,1,2,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_056,2024-02-04,BKN,WAS,False,True,28.6,8,4,3,1,0,1,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_057,2024-02-06,BKN,ATL,True,True,33.1,20,7,5,2,0,2,2,4,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_061,2024-02-13,BKN,CHI,True,True,26.7,12,4,3,1,0,2,1,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_062,2024-02-15,BKN,CLE,False,True,26.3,14,2,1,1,0,1,2,3,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_063,2024-02-17,BKN,DAL,True,True,27.3,15,4,2,2,1,2,2,5,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_064,2024-02-19,BKN,DEN,False,True,28.3,6,4,2,1,0,1,3,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_065,2024-02-20,BKN,DET,True,True,27.5,6,6,2,1,0,1,1,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_066,2024-02-22,BKN,GSW,False,True,35.1,23,8,3,1,0,1,2,2,3,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_067,2024-02-24,BKN,HOU,True,False,22.9,9,6,2,1,0,2,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_069,2024-02-29,BKN,LAC,True,True,25.5,11,3,2,1,0,1,2,1,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_070,2024-03-02,BKN,LAL,False,True,32.0,39,7,5,1,0,1,2,10,4,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_071,2024-03-03,BKN,MEM,True,True,26.6,16,5,3,1,0,1,1,2,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_072,2024-03-05,BKN,MIA,False,True,26.2,18,7,5,1,0,1,2,3,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_073,2024-03-07,BKN,MIL,True,False,21.5,7,6,3,0,0,1,2,1,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_074,2024-03-09,BKN,MIN,False,True,28.5,19,4,3,1,1,2,2,5,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_075,2024-03-10,BKN,NOP,True,True,34.0,16,3,3,1,0,3,2,2,2,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_076,2024-03-12,BKN,NYK,False,False,22.1,11,3,1,1,1,1,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_077,2024-03-14,BKN,OKC,True,True,25.4,15,3,2,1,1,1,2,2,1,True
SYN0002,Synthetic Player 002,2023-24,2023-24_BKN_081,2024-03-22,BKN,POR,True,True,29.8,25,5,6,1,0,2,2,4,2,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_002,2023-10-25,CHA,DAL,False,False,15.0,5,3,3,1,0,1,1,1,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_003,2023-10-26,CHA,DEN,True,True,25.5,13,5,4,1,1,2,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_004,2023-10-28,CHA,DET,False,False,18.0,8,3,2,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_005,2023-10-30,CHA,GSW,True,False,19.6,8,3,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_010,2023-11-08,CHA,MEM,False,False,20.7,11,5,2,1,1,1,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_011,2023-11-10,CHA,MIA,True,False,14.2,8,3,1,0,0,1,1,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_012,2023-11-13,CHA,MIL,False,False,15.3,10,3,2,0,1,1,1,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_016,2023-11-22,CHA,OKC,False,False,20.4,14,5,2,0,1,1,1,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_017,2023-11-24,CHA,ORL,True,False,19.9,7,5,2,0,1,1,1,2,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_018,2023-11-27,CHA,PHI,False,False,10.5,4,3,1,0,0,1,1,1,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_019,2023-11-28,CHA,PHX,True,False,18.3,5,4,2,0,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_020,2023-11-30,CHA,POR,False,False,20.7,9,6,2,1,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_021,2023-12-01,CHA,SAC,True,True,24.8,10,6,4,1,1,2,2,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_022,2023-12-03,CHA,SAS,False,False,16.6,10,5,1,0,0,1,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_023,2023-12-05,CHA,TOR,True,False,15.9,6,3,1,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_024,2023-12-06,CHA,UTA,False,False,15.8,9,4,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_025,2023-12-07,CHA,WAS,True,False,16.2,8,4,2,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_027,2023-12-12,CHA,BOS,True,False,20.9,7,4,2,1,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_043,2024-01-09,CHA,MIN,True,False,17.5,6,3,3,1,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_054,2024-01-30,CHA,UTA,False,False,23.8,6,5,3,1,1,1,2,1,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_064,2024-02-18,CHA,DET,False,False,16.1,8,3,2,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_065,2024-02-20,CHA,GSW,True,False,18.4,11,4,2,1,1,1,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_067,2024-02-24,CHA,IND,True,False,22.4,15,4,3,0,0,1,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_068,2024-02-25,CHA,LAC,False,False,21.4,12,4,2,1,1,1,2,2,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_069,2024-02-27,CHA,LAL,True,True,24.0,7,6,2,1,1,2,2,1,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_070,2024-02-29,CHA,MEM,False,False,18.7,8,4,2,1,0,1,1,1,0,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_071,2024-03-02,CHA,MIA,True,False,23.6,9,4,3,1,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2023-24,2023-24_CHA_072,2024-03-04,CHA,MIL,False,False,21.6,11,5,2,1,1,1,1,2,1,True
