player_id,player_name,season,game_id,game_date,team,opponent,home,started,minutes,points,rebounds,assists,steals,blocks,turnovers,personal_fouls,free_throws_made,three_pointers_made,is_synthetic
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_032,2024-12-13,BOS,CHI,False,False,18.6,23,3,2,1,0,1,1,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_033,2024-12-15,BOS,CLE,True,True,25.5,18,3,4,1,0,2,2,3,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_034,2024-12-17,BOS,DAL,False,False,23.7,14,2,3,1,0,1,2,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_035,2024-12-18,BOS,DEN,True,True,31.1,13,4,2,1,0,2,2,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_036,2024-12-19,BOS,DET,False,True,27.8,18,3,4,1,0,1,2,3,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_037,2024-12-22,BOS,GSW,True,True,24.7,10,3,2,1,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_038,2024-12-24,BOS,HOU,False,False,22.7,14,3,1,1,0,2,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_039,2024-12-26,BOS,IND,True,False,22.9,15,2,5,1,0,2,1,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_040,2024-12-27,BOS,LAC,False,True,27.1,19,3,2,1,0,1,2,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_041,2024-12-28,BOS,LAL,True,False,23.0,15,3,3,1,0,2,2,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_043,2024-12-31,BOS,MIA,True,False,17.7,9,2,2,0,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_044,2025-01-01,BOS,MIL,False,True,24.1,20,4,3,1,0,2,1,3,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_045,2025-01-03,BOS,MIN,True,True,25.3,25,2,4,1,0,2,2,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_046,2025-01-04,BOS,NOP,False,False,19.3,6,3,3,1,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_047,2025-01-06,BOS,NYK,True,False,22.5,16,2,3,1,0,1,1,2,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_048,2025-01-08,BOS,OKC,False,False,19.8,13,4,4,1,0,1,1,3,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_049,2025-01-09,BOS,ORL,True,False,21.8,12,4,3,1,0,2,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_050,2025-01-11,BOS,PHI,False,True,30.7,25,4,3,1,0,2,2,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_051,2025-01-12,BOS,PHX,True,False,13.6,6,2,1,1,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_052,2025-01-15,BOS,POR,False,False,21.2,18,3,4,1,0,2,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_053,2025-01-16,BOS,SAC,True,True,29.0,13,3,3,1,0,2,2,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_054,2025-01-18,BOS,SAS,False,False,19.6,11,3,4,1,0,1,1,1,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_055,2025-01-20,BOS,TOR,True,False,16.7,13,2,2,0,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_056,2025-01-21,BOS,UTA,False,True,25.2,12,3,3,1,0,2,2,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_057,2025-01-23,BOS,WAS,True,False,18.3,10,1,2,1,0,2,1,1,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_058,2025-01-25,BOS,ATL,False,False,19.5,23,2,2,1,0,1,1,5,4,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_059,2025-01-26,BOS,BOS,True,False,16.4,12,3,3,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_060,2025-01-28,BOS,BKN,False,False,16.2,13,2,1,1,0,1,1,3,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_061,2025-01-29,BOS,CHA,True,True,25.6,21,4,4,1,0,2,1,4,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_062,2025-01-30,BOS,CHI,False,True,24.6,11,3,3,1,0,1,1,1,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_063,2025-02-01,BOS,CLE,True,False,20.5,16,2,3,1,0,1,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_064,2025-02-03,BOS,DAL,False,True,27.6,24,3,4,1,0,3,2,5,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_068,2025-02-10,BOS,HOU,False,True,32.9,23,3,3,1,0,2,2,4,4,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_069,2025-02-12,BOS,IND,True,False,22.3,15,4,3,1,0,1,2,3,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_070,2025-02-14,BOS,LAC,False,False,15.4,11,2,2,0,0,1,1,2,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_071,2025-02-16,BOS,LAL,True,True,30.9,26,3,5,1,0,2,2,6,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_072,2025-02-19,BOS,MEM,False,True,25.7,22,4,3,1,0,2,1,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_073,2025-02-22,BOS,MIA,True,False,21.2,18,3,2,1,0,2,1,2,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_074,2025-02-24,BOS,MIL,False,False,20.4,16,3,3,0,0,1,2,3,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_075,2025-02-27,BOS,MIN,True,True,26.4,22,3,4,1,0,2,1,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_076,2025-02-28,BOS,NOP,False,False,20.5,12,3,3,1,0,1,1,3,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_077,2025-03-02,BOS,NYK,True,True,24.7,22,4,4,1,0,2,1,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_078,2025-03-04,BOS,OKC,False,True,28.3,26,4,3,1,0,2,2,5,2,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_079,2025-03-05,BOS,ORL,True,False,12.6,6,1,2,0,0,1,1,1,1,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_080,2025-03-06,BOS,PHI,False,True,32.0,19,5,3,1,0,3,2,4,3,True
SYN0001,Synthetic Player 001,2024-25,2024-25_BOS_081,2025-03-08,BOS,PHX,True,True,24.7,15,3,4,1,0,2,2,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_000,2024-10-23,BKN,CHA,False,True,32.1,12,3,3,1,0,2,2,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_001,2024-10-25,BKN,CHI,True,False,19.0,3,3,2,1,0,1,1,1,0,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_005,2024-11-02,BKN,DET,True,True,25.9,11,3,2,1,0,2,1,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_006,2024-11-04,BKN,GSW,False,True,24.9,8,4,4,1,1,1,2,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_007,2024-11-05,BKN,HOU,True,True,29.1,5,4,4,0,1,2,2,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_016,2024-11-22,BKN,NYK,False,True,26.0,7,5,2,1,0,1,1,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_017,2024-11-24,BKN,OKC,True,False,21.6,8,5,1,1,0,1,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_022,2024-12-04,BKN,SAC,False,False,23.7,13,3,2,1,0,2,1,3,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_023,2024-12-06,BKN,SAS,True,True,29.1,24,10,2,1,1,2,2,3,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_024,2024-12-08,BKN,TOR,False,True,30.1,32,5,3,1,1,1,2,6,3,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_037,2025-01-01,BKN,HOU,True,False,23.3,9,5,2,1,0,1,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_038,2025-01-02,BKN,IND,False,False,20.2,5,4,2,1,0,1,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_039,2025-01-04,BKN,LAC,True,False,18.1,11,3,3,0,1,1,1,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_040,2025-01-06,BKN,LAL,False,False,24.0,21,6,3,1,1,2,1,3,3,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_041,2025-01-07,BKN,MEM,True,True,32.0,16,3,4,1,1,2,2,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_042,2025-01-08,BKN,MIA,False,False,23.4,10,2,3,1,1,2,2,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_043,2025-01-10,BKN,MIL,True,False,21.9,10,4,2,1,1,1,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_044,2025-01-11,BKN,MIN,False,True,26.1,10,6,2,1,1,2,2,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_045,2025-01-13,BKN,NOP,True,False,23.3,6,2,2,0,1,2,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_047,2025-01-17,BKN,OKC,True,True,26.6,9,6,2,1,0,1,2,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_048,2025-01-19,BKN,ORL,False,True,28.7,13,4,2,2,0,1,2,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_049,2025-01-21,BKN,PHI,True,True,24.2,17,5,2,0,0,2,2,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_050,2025-01-23,BKN,PHX,False,False,21.5,17,2,1,1,1,2,1,1,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_051,2025-01-24,BKN,POR,True,False,23.4,11,4,1,1,0,2,2,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_052,2025-01-26,BKN,SAC,False,False,19.2,8,3,2,0,0,2,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_053,2025-01-28,BKN,SAS,True,False,23.5,12,3,3,1,0,1,1,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_054,2025-01-30,BKN,TOR,False,False,21.5,12,2,4,0,0,2,1,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_055,2025-02-01,BKN,UTA,True,True,25.4,6,2,3,1,1,1,2,0,0,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_058,2025-02-05,BKN,BOS,False,False,23.8,13,5,2,1,0,1,2,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_061,2025-02-10,BKN,CHI,True,True,25.8,18,4,2,1,0,2,2,1,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_062,2025-02-11,BKN,CLE,False,True,26.3,20,2,1,1,0,1,2,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_063,2025-02-12,BKN,DAL,True,True,27.6,13,4,2,1,0,2,2,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_064,2025-02-14,BKN,DEN,False,False,18.1,14,2,2,0,0,1,1,2,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_065,2025-02-16,BKN,DET,True,True,25.8,19,5,2,1,0,1,1,3,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_078,2025-03-13,BKN,ORL,False,False,19.3,12,3,2,1,0,1,2,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_079,2025-03-15,BKN,PHI,True,False,22.1,13,4,1,1,0,1,1,2,2,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_080,2025-03-17,BKN,PHX,False,False,18.8,8,3,2,0,1,1,1,1,1,True
SYN0002,Synthetic Player 002,2024-25,2024-25_BKN_081,2025-03-19,BKN,POR,True,False,22.8,5,4,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_000,2024-10-21,CHA,CHI,False,False,17.0,10,3,2,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_004,2024-10-29,CHA,DET,False,True,25.2,23,8,2,1,1,2,2,3,2,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_005,2024-10-31,CHA,GSW,True,False,20.1,9,4,2,1,1,1,1,1,0,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_006,2024-11-01,CHA,HOU,False,False,21.5,9,3,2,0,1,1,2,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_013,2024-11-13,CHA,MIN,True,False,20.5,9,4,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_031,2024-12-15,CHA,CLE,True,False,14.6,4,2,1,0,0,1,1,0,0,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_032,2024-12-17,CHA,DAL,False,False,13.8,7,3,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_035,2024-12-23,CHA,GSW,True,False,20.1,11,3,2,1,1,1,1,2,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_036,2024-12-25,CHA,HOU,False,False,16.5,6,3,2,1,0,1,1,1,0,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_037,2024-12-26,CHA,IND,True,False,17.8,7,3,2,1,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_038,2024-12-28,CHA,LAC,False,False,14.0,9,3,2,0,0,1,1,2,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_039,2024-12-30,CHA,LAL,True,False,19.0,12,4,2,1,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_040,2025-01-01,CHA,MEM,False,False,20.1,6,3,2,1,1,1,1,1,0,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_041,2025-01-03,CHA,MIA,True,False,14.1,8,3,2,0,0,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_042,2025-01-05,CHA,MIL,False,False,16.8,8,5,2,0,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_044,2025-01-07,CHA,NOP,False,False,19.8,6,5,2,1,0,1,1,1,0,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_045,2025-01-09,CHA,NYK,True,False,18.1,9,4,2,0,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_047,2025-01-13,CHA,ORL,True,False,22.1,10,4,1,0,1,1,1,1,1,True
SYN0003,Synthetic Player 003,2024-25,2024-25_CHA_051,2025-01-21,CHA,SAC,True,False,21.4,11,4,3,1,1,1,2,1,0,True
